RNO,NAME,YEAR,CURR_SEM,past_avg,past_count,internal_pct,attendance_pct,behavior_pct,performance_trend,performance_overall,risk_overall,risk_score,dropout_overall,dropout_score,performance_label,risk_label,dropout_label
25G31B8767,Esha Sharma,3,6,81.6,5,66.66666666666666,69.9605504587156,63.0,-7.0,74.44408256880735,74.44408256880735,25.555917431192654,70.09905198776758,29.90094801223242,high,low,low
25G31B3866,Divya Kumar,3,5,60.5,4,63.33333333333333,60.12577319587629,96.0,22.0,63.06886597938144,63.06886597938144,36.93113402061856,64.07137457044674,35.928625429553264,high,low,low
25G31A1072,Nisha Singh,3,6,76.4,5,33.33333333333333,56.717525773195874,40.0,-12.0,58.70762886597939,58.70762886597939,41.29237113402061,54.67560137457045,45.32439862542955,medium,normal,medium
25G31A2574,Aisha Rao,3,6,67.4,5,76.66666666666667,70.6,46.0,21.0,69.59,69.59,30.409999999999997,68.42666666666666,31.573333333333338,high,low,low
25G31A6353,Ananya Das,3,6,78.0,5,63.33333333333333,63.74859813084112,59.0,-25.0,70.51228971962617,70.51228971962617,29.487710280373832,64.65735202492212,35.34264797507788,high,low,low
25G31B1211,Vinod Reddy,3,6,72.8,5,46.666666666666664,87.46363636363637,67.0,-10.0,66.86954545454545,66.86954545454545,33.130454545454555,79.87121212121212,20.128787878787875,high,low,low
25G31B3025,Rajesh Kapoor,3,6,64.0,5,70.0,55.099999999999994,95.0,2.0,66.015,66.015,33.985,61.46999999999999,38.53000000000001,high,low,low
25G31A6906,Aditya Verma,3,5,75.25,4,93.33333333333333,69.15811965811966,79.0,23.0,79.94871794871796,79.94871794871796,20.051282051282044,73.16901709401711,26.830982905982893,high,low,low
25G31A9365,Sanjay Verma,3,6,63.6,5,93.33333333333333,88.91559633027522,52.0,10.0,75.73733944954128,75.73733944954128,24.26266055045872,83.13425076452599,16.865749235474013,high,low,low
25G31A1432,Nikhil Srivastava,3,5,80.25,4,76.66666666666667,81.31176470588235,15.0,8.0,76.07176470588236,76.07176470588236,23.92823529411764,74.10990196078431,25.890098039215687,high,low,low
25G31A4513,Rajesh Sharma,3,5,65.0,4,33.33333333333333,68.52921348314607,29.0,-23.0,54.22938202247191,54.22938202247191,45.77061797752809,60.70378277153558,39.29621722846442,medium,normal,low
25G31A9057,Swati Sinha,3,6,66.0,5,83.33333333333334,88.0,18.0,6.0,72.10000000000001,72.10000000000001,27.89999999999999,78.33333333333333,21.66666666666667,high,low,low
25G31A2462,Aryan Singh,3,5,64.5,4,76.66666666666667,50.16767676767677,38.0,7.0,64.67515151515151,64.67515151515151,35.32484848484849,53.0340404040404,46.9659595959596,high,low,medium
25G31A1907,Zara Bhatnagar,3,6,69.4,5,76.66666666666667,78.46818181818182,64.0,-18.0,72.67022727272727,72.67022727272727,27.329772727272726,75.93439393939394,24.065606060606058,high,low,low
25G31A7611,Ananya Singh,3,6,73.2,5,50.0,98.0,92.0,31.0,70.89999999999999,70.89999999999999,29.10000000000001,90.11999999999999,9.88000000000001,high,low,low
25G31A6979,Kriti Dasgupta,3,5,68.75,4,83.33333333333334,85.0725,42.0,-12.0,74.235875,74.235875,25.764125000000007,78.95908333333334,21.04091666666666,high,low,low
25G31B5086,Vikram Dasgupta,3,5,72.0,4,53.333333333333336,64.28080808080807,26.0,-36.0,62.94212121212121,62.94212121212121,37.05787878787879,60.12989898989898,39.87010101010102,high,low,low
25G31B5238,Pari Rao,3,5,65.75,4,46.666666666666664,83.73333333333333,32.0,4.0,61.035000000000004,61.035000000000004,38.964999999999996,73.05499999999999,26.945000000000007,high,low,low
25G31B8417,Tanvi Patel,3,5,75.75,4,76.66666666666667,44.574576271186444,19.0,-49.0,68.51118644067797,68.51118644067797,31.488813559322026,48.343870056497174,51.656129943502826,high,low,medium
25G31A8072,Sneha Pillai,3,5,82.75,4,96.66666666666667,67.41176470588235,28.0,-36.0,81.88676470588236,81.88676470588236,18.113235294117644,67.9299019607843,32.070098039215694,high,low,low
25G31A7168,Pari Verma,3,6,71.6,5,53.333333333333336,81.67692307692309,92.0,-6.0,68.65153846153845,68.65153846153845,31.34846153846155,78.8671794871795,21.1328205128205,high,low,low
25G31A6171,Vivek Bhatnagar,3,6,83.6,5,56.666666666666664,86.23529411764706,86.0,0.0,76.03529411764706,76.03529411764706,23.964705882352945,82.9913725490196,17.0086274509804,high,low,low
25G31B8550,Arjun Pillai,3,5,70.25,4,33.33333333333333,66.05,18.0,43.0,55.9325,55.9325,44.0675,58.393333333333324,41.606666666666676,medium,normal,low
25G31A5323,Amit Bhat,3,5,68.75,4,83.33333333333334,76.06902654867257,70.0,-2.0,74.28535398230089,74.28535398230089,25.71464601769911,75.45665191740413,24.54334808259587,high,low,low
25G31A8278,Nikhil Reddy,3,6,69.2,5,60.0,77.04615384615386,96.0,57.0,68.95692307692308,68.95692307692308,31.043076923076924,76.4523076923077,23.5476923076923,high,low,low
25G31B6510,Zara Dasgupta,3,5,73.25,4,66.66666666666666,52.5049504950495,50.0,-14.0,67.00074257425743,67.00074257425743,32.99925742574257,55.745132013201314,44.254867986798686,high,low,low
25G31B3633,Nisha Srivastava,3,5,80.75,4,73.33333333333333,60.803030303030305,91.0,-4.0,76.04545454545455,76.04545454545455,23.954545454545453,67.07045454545454,32.92954545454546,high,low,low
25G31B6192,Nikhil Srivastava,3,6,74.0,5,96.66666666666667,67.97169811320755,39.0,-4.0,78.14575471698113,78.14575471698113,21.85424528301887,68.54685534591195,31.45314465408805,high,low,low
25G31B9842,Amit Bhatnagar,3,5,74.25,4,53.333333333333336,82.03157894736842,78.0,-2.0,69.32973684210526,69.32973684210526,30.670263157894738,77.98043859649123,22.019561403508774,high,low,low
25G31A5434,Pooja Bajaj,3,5,77.75,4,76.66666666666667,78.59115044247788,42.0,9.0,75.76367256637168,75.76367256637168,24.23632743362832,74.65547197640119,25.344528023598812,high,low,low
25G31A1270,Priya Kapoor,3,5,71.0,4,76.66666666666667,71.8560975609756,41.0,-14.0,71.32841463414634,71.32841463414634,28.67158536585366,69.16593495934958,30.834065040650415,high,low,low
25G31B5565,Aisha Dasgupta,3,6,63.4,5,60.0,70.54912280701754,45.0,16.0,62.53236842105263,62.53236842105263,37.46763157894737,66.22438596491227,33.77561403508773,high,low,low
25G31A3604,Priya Saxena,3,5,67.25,4,96.66666666666667,75.25470085470084,76.0,-27.0,77.71320512820512,77.71320512820512,22.286794871794882,76.66995726495725,23.330042735042753,high,low,low
25G31B8590,Aarav Bhat,3,6,67.0,5,50.0,86.71340206185567,72.0,24.0,65.10701030927835,65.10701030927835,34.89298969072165,79.59938144329897,20.400618556701033,high,low,low
25G31B6089,Esha Gupta,3,5,56.75,4,96.66666666666667,88.7132530120482,32.0,3.0,72.28198795180722,72.28198795180722,27.718012048192776,80.64094377510041,19.35905622489959,high,low,low
25G31A2408,Sakshi Das,3,5,73.25,4,36.666666666666664,75.58983050847458,34.0,2.0,60.66347457627119,60.66347457627119,39.33652542372881,67.30454802259887,32.695451977401135,high,low,low
25G31B4893,Karthik Srivastava,3,5,79.25,4,53.333333333333336,86.47058823529412,92.0,-1.0,73.19558823529411,73.19558823529411,26.80441176470589,82.98774509803921,17.012254901960787,high,low,low
25G31A2222,Ritika Bajaj,3,6,78.4,5,86.66666666666667,78.375,89.0,28.0,81.40625,81.40625,18.59375,80.26916666666668,19.730833333333322,high,low,low
25G31A2507,Harsha Nair,3,6,71.2,5,96.66666666666667,64.38181818181818,82.0,14.0,78.35727272727271,78.35727272727271,21.642727272727285,70.05393939393939,29.946060606060612,high,low,low
25G31B8316,Ravi Malhotra,3,5,59.25,4,86.66666666666667,67.11165048543688,51.0,9.0,68.24174757281553,68.24174757281553,31.758252427184473,66.66982200647249,33.33017799352751,high,low,low
25G31B1983,Varun Singh,3,5,67.0,4,93.33333333333333,70.6936170212766,34.0,26.0,73.8040425531915,73.8040425531915,26.195957446808507,68.91886524822695,31.08113475177305,high,low,low
25G31A5869,Aryan Reddy,3,6,73.0,5,33.33333333333333,73.76265060240964,17.0,44.0,58.414397590361446,58.414397590361446,41.585602409638554,63.967188755020075,36.032811244979925,medium,normal,low
25G31A6924,Priya Pillai,3,6,77.0,5,33.33333333333333,84.50796460176991,96.0,-4.0,65.97619469026549,65.97619469026549,34.02380530973451,79.78890855457226,20.21109144542774,high,low,low
25G31B5408,Diya Chatterjee,3,6,71.4,5,36.666666666666664,72.96666666666667,97.0,-6.0,62.495000000000005,62.495000000000005,37.504999999999995,71.58333333333333,28.41666666666667,high,low,low
25G31B9034,Isha Kapoor,3,6,76.6,5,90.0,88.38585858585857,70.0,-8.0,82.05787878787878,82.05787878787878,17.942121212121222,85.53010101010099,14.469898989899008,high,low,low
25G31A8169,Ananya Menon,3,5,71.25,4,86.66666666666667,46.05714285714286,54.0,-18.0,71.23357142857144,71.23357142857144,28.766428571428563,53.431666666666665,46.568333333333335,high,low,medium
25G31A2496,Harish Desai,3,6,70.4,5,53.333333333333336,65.5111111111111,64.0,0.0,64.22666666666667,64.22666666666667,35.773333333333326,64.63111111111111,35.36888888888889,high,low,low
25G31A1531,Rahul Bansal,3,6,93.6,5,96.66666666666667,86.00194174757281,90.0,-5.0,93.20029126213592,93.20029126213592,6.79970873786408,88.22802588996764,11.77197411003236,high,low,low
25G31A7573,Vishal Das,3,5,74.75,4,96.66666666666667,67.57894736842104,48.0,-9.0,78.91184210526316,78.91184210526316,21.088157894736838,69.24692982456139,30.75307017543861,high,low,low
25G31A8921,Arjun Mishra,3,5,79.0,4,73.33333333333333,77.78421052631577,51.0,29.0,75.71763157894736,75.71763157894736,24.282368421052638,74.78228070175436,25.21771929824564,high,low,low
25G31A5312,Rajesh Chatterjee,3,5,73.25,4,60.0,75.63333333333334,19.0,-11.0,66.92,66.92,33.08,68.16833333333334,31.831666666666663,high,low,low
25G31A7706,Maya Das,3,5,75.5,4,90.0,65.73829787234042,11.0,-1.0,75.16074468085107,75.16074468085107,24.839255319148933,63.6668085106383,36.3331914893617,high,low,low
25G31B8110,Neha Singh,3,6,72.0,5,43.333333333333336,81.80000000000001,94.0,-7.0,65.97,65.97,34.03,78.19333333333334,21.806666666666658,high,low,low
25G31A5336,Sneha Bansal,3,6,58.2,5,90.0,60.65,86.0,41.0,69.4975,69.4975,30.502499999999998,65.875,34.125,high,low,low
25G31A9413,Pari Malhotra,3,6,78.4,5,63.33333333333333,75.54623655913977,88.0,-8.0,73.93193548387097,73.93193548387097,26.068064516129027,75.85569892473117,24.144301075268828,high,low,low
25G31B3370,Varun Sinha,3,6,69.0,5,33.33333333333333,62.34615384615385,86.0,-6.0,58.151923076923076,58.151923076923076,41.848076923076924,62.475641025641025,37.524358974358975,medium,normal,low
25G31B1234,Pooja Bhat,3,6,81.0,5,66.66666666666666,65.86666666666666,66.0,15.0,73.67999999999999,73.67999999999999,26.320000000000007,67.47333333333333,32.52666666666667,high,low,low
25G31A4198,Kriti Iyer,3,5,70.0,4,73.33333333333333,87.15294117647058,36.0,-5.0,71.87294117647058,71.87294117647058,28.127058823529424,78.94039215686273,21.05960784313727,high,low,low
25G31B6719,Maya Verma,3,5,73.25,4,66.66666666666666,85.56153846153845,76.0,-19.0,73.25923076923077,73.25923076923077,26.74076923076923,81.48474358974357,18.515256410256427,high,low,low
25G31B4373,Rahul Chatterjee,3,5,54.0,4,36.666666666666664,55.06666666666666,14.0,-5.0,46.96,46.96,53.04,49.01333333333333,50.98666666666667,medium,normal,medium
25G31A9568,Deepak Bajaj,3,5,65.75,4,70.0,56.282758620689656,99.0,-5.0,67.26741379310344,67.26741379310344,32.732586206896556,62.872931034482754,37.127068965517246,high,low,low
25G31A3310,Esha Gupta,3,6,70.4,5,46.666666666666664,77.05593220338983,55.0,9.0,63.50838983050848,63.50838983050848,36.49161016949152,71.14581920903954,28.854180790960456,high,low,low
25G31A8769,Nikhil Bhat,3,6,72.6,5,60.0,83.78256880733944,93.0,-44.0,71.51738532110092,71.51738532110092,28.482614678899083,81.2077981651376,18.792201834862396,high,low,low
25G31A2938,Deepak Patel,3,6,69.8,5,50.0,82.60243902439024,89.0,12.0,66.74036585365853,66.74036585365853,33.25963414634147,78.70170731707317,21.298292682926828,high,low,low
25G31B9755,Amit Chopra,3,5,80.25,4,53.333333333333336,45.61851851851852,61.0,1.0,66.01777777777778,66.01777777777778,33.98222222222222,51.3912962962963,48.6087037037037,high,low,medium
25G31A3890,Anjali Bhat,3,5,69.25,4,56.666666666666664,74.91034482758621,40.0,51.0,64.86155172413794,64.86155172413794,35.13844827586206,69.02890804597702,30.97109195402298,high,low,low
25G31A2278,Pooja Desai,3,5,62.75,4,93.33333333333333,62.61397849462366,85.0,10.0,73.01709677419355,73.01709677419355,26.982903225806453,67.93811827956989,32.06188172043011,high,low,low
25G31B7318,Vinod Bajaj,3,6,62.0,5,90.0,68.2578947368421,39.0,-9.0,70.18868421052632,70.18868421052632,29.81131578947368,66.88052631578948,33.11947368421052,high,low,low
25G31A8357,Aarav Kapoor,3,6,73.6,5,50.0,82.0,26.0,16.0,65.39999999999999,65.39999999999999,34.60000000000001,72.35999999999999,27.640000000000015,high,low,low
25G31A1160,Sandeep Patel,3,5,74.25,4,73.33333333333333,69.61666666666666,63.0,23.0,72.7175,72.7175,27.2825,69.78999999999999,30.210000000000008,high,low,low
25G31A9997,Celina Kapoor,3,6,72.4,5,63.33333333333333,92.4068376068376,70.0,-31.0,72.56102564102564,72.56102564102564,27.438974358974363,85.25811965811965,14.741880341880346,high,low,low
25G31A9402,Kavya Dutta,3,5,50.25,4,63.33333333333333,64.37087378640776,46.0,-10.0,56.080631067961164,56.080631067961164,43.919368932038836,61.017944983818765,38.982055016181235,medium,normal,low
25G31B8597,Nisha Menon,3,5,71.5,4,73.33333333333333,58.7,21.0,-8.0,67.605,67.605,32.394999999999996,57.67333333333333,42.32666666666667,high,low,low
25G31B7884,Ananya Menon,3,5,69.5,4,80.0,81.46666666666665,31.0,18.0,72.52,72.52,27.480000000000004,75.07666666666665,24.923333333333346,high,low,low
25G31A4343,Tanvi Iyer,3,6,75.8,5,96.66666666666667,90.56106194690265,64.0,10.0,83.6841592920354,83.6841592920354,16.315840707964597,87.03941002949853,12.960589970501474,high,low,low
25G31B5162,Mohan Chopra,3,5,72.5,4,46.666666666666664,87.02743362831858,81.0,-14.0,67.35411504424779,67.35411504424779,32.64588495575221,80.93587020648967,19.064129793510332,high,low,low
25G31B4473,Ajay Agarwal,3,6,80.0,5,90.0,88.39999999999999,92.0,0.0,84.85999999999999,84.85999999999999,15.140000000000015,88.08,11.920000000000002,high,low,low
25G31B1019,Arjun Reddy,3,6,74.4,5,100.0,72.9531914893617,14.0,18.0,78.84297872340426,78.84297872340426,21.157021276595742,69.9072340425532,30.0927659574468,high,low,low
25G31A3641,Karthik Bhatnagar,3,6,74.0,5,66.66666666666666,68.11588785046729,20.0,-18.0,68.2173831775701,68.2173831775701,31.7826168224299,63.74778816199377,36.25221183800623,high,low,low
25G31A5816,Rajesh Saxena,3,6,70.8,5,33.33333333333333,85.03243243243243,84.0,3.0,62.354864864864865,62.354864864864865,37.645135135135135,78.33603603603603,21.663963963963965,high,low,low
25G31B5764,Bhavna Chopra,3,6,73.6,5,50.0,49.46923076923077,34.0,-5.0,60.92038461538461,60.92038461538461,39.07961538461539,50.388461538461534,49.611538461538466,high,low,medium
26G31A1131,Nisha Bajaj,4,8,74.02857142857144,7,96.66666666666667,81.61860465116278,38.0,12.799999999999997,80.15707641196015,80.15707641196015,19.842923588039852,78.00254706533775,21.99745293466225,high,low,low
26G31A6680,Divya Mishra,4,7,74.60000000000001,6,76.66666666666667,82.39393939393939,84.0,-6.400000000000006,76.85909090909091,76.85909090909091,23.14090909090909,81.20242424242424,18.797575757575757,high,low,low
26G31B5774,Harsha Desai,4,8,75.91428571428571,7,66.66666666666666,74.11818181818181,76.0,3.5999999999999943,72.87487012987012,72.87487012987012,27.125129870129882,73.7408225108225,26.259177489177503,high,low,low
26G31A5723,Vikram Chatterjee,4,7,84.96666666666667,6,93.33333333333333,86.02696629213483,72.0,-16.200000000000003,86.98737827715355,86.98737827715355,13.012621722846447,85.24887640449438,14.751123595505618,high,low,low
26G31B3355,Sneha Kumar,4,7,81.2,6,73.33333333333333,79.72289156626505,40.0,-15.799999999999997,76.55843373493975,76.55843373493975,23.441566265060246,75.25935742971886,24.74064257028114,high,low,low
26G31B8499,Ritika Chatterjee,4,8,75.88571428571429,7,36.666666666666664,62.81489361702127,59.0,-16.200000000000003,61.31509118541034,61.31509118541034,38.68490881458966,61.12566362715298,38.87433637284702,high,low,low
26G31B4164,Swati Sharma,4,8,74.11428571428571,7,33.33333333333333,52.82525252525252,83.0,9.200000000000003,59.13093073593073,59.13093073593073,40.86906926406927,56.02243867243867,43.97756132756133,medium,normal,low
26G31A2483,Avni Dutta,4,8,68.65714285714286,7,43.333333333333336,79.49491525423728,52.0,14.400000000000006,61.852808716707024,61.852808716707024,38.147191283292976,72.04548829701372,27.95451170298628,high,low,low
26G31A8934,Deepak Malhotra,4,8,67.77142857142857,7,40.0,78.81666666666666,76.0,-11.400000000000006,61.50821428571428,61.50821428571428,38.49178571428572,73.54880952380951,26.45119047619049,high,low,low
26G31B5582,Amit Dasgupta,4,7,75.0,6,50.0,81.16842105263157,96.0,-22.0,69.47526315789473,69.47526315789473,30.52473684210527,78.9178947368421,21.0821052631579,high,low,low
26G31A4847,Vinod Saxena,4,8,67.05714285714285,7,90.0,58.26842105263158,65.0,-23.400000000000006,72.51883458646616,72.51883458646616,27.481165413533844,62.99360902255639,37.00639097744361,high,low,low
26G31A4045,Swati Saxena,4,8,69.51428571428572,7,100.0,81.11196581196582,37.0,13.400000000000006,78.77393772893774,78.77393772893774,21.22606227106226,77.42980463980464,22.570195360195356,high,low,low
26G31A5447,Arjun Desai,4,7,62.23333333333333,6,80.0,85.79655172413793,52.0,6.399999999999999,70.58614942528735,70.58614942528735,29.413850574712654,79.48091954022988,20.519080459770123,high,low,low
26G31A1510,Nisha Chatterjee,4,8,67.91428571428571,7,50.0,61.54646464646464,85.0,-31.400000000000006,62.439112554112555,62.439112554112555,37.560887445887445,63.37395382395381,36.62604617604619,high,low,low
26G31B4636,Avni Bhatnagar,4,8,75.60000000000001,7,100.0,92.31363636363636,61.0,2.799999999999997,84.69704545454546,84.69704545454546,15.30295454545454,88.27954545454544,11.720454545454558,high,low,low
26G31A6303,Kriti Desai,4,7,57.0,6,73.33333333333333,84.73333333333333,95.0,-1.0,67.96000000000001,67.96000000000001,32.03999999999999,81.84666666666666,18.153333333333336,high,low,low
26G31A6582,Arjun Dutta,4,7,70.2,6,70.0,83.84782608695653,79.0,4.200000000000003,72.62717391304348,72.62717391304348,27.372826086956522,80.61347826086957,19.38652173913043,high,low,low
26G31B8913,Aryan Joshi,4,7,68.2,6,60.0,85.31666666666668,58.0,-0.7999999999999972,67.79750000000001,67.79750000000001,32.202499999999986,78.34166666666667,21.65833333333333,high,low,low
26G31A4583,Ashok Bajaj,4,7,62.6,6,56.666666666666664,74.9888888888889,77.0,-17.4,63.39833333333333,63.39833333333333,36.60166666666667,72.11888888888889,27.88111111111111,high,low,low
26G31B7890,Nikhil Mishra,4,8,76.88571428571429,7,66.66666666666666,67.63398058252427,37.0,-9.200000000000003,70.43795423023577,70.43795423023577,29.562045769764225,65.39902450300508,34.60097549699492,high,low,low
26G31A5725,Rahul Saxena,4,7,73.0,6,60.0,72.82792792792793,95.0,-1.0,70.17418918918919,70.17418918918919,29.825810810810808,73.77954954954954,26.220450450450457,high,low,low
26G31A6817,Harish Pillai,4,8,59.542857142857144,7,90.0,70.81764705882352,23.0,26.200000000000003,68.54407563025211,68.54407563025211,31.45592436974789,66.82663865546218,33.173361344537824,high,low,low
26G31B1033,Ajay Kumar,4,7,70.39999999999999,6,93.33333333333333,48.257894736842104,69.0,6.400000000000006,73.8886842105263,73.8886842105263,26.111315789473693,57.053859649122806,42.946140350877194,high,low,low
26G31B9259,Swati Rao,4,7,69.0,6,76.66666666666667,80.17272727272729,69.0,17.0,72.9759090909091,72.9759090909091,27.0240909090909,77.58757575757576,22.412424242424237,high,low,low
26G31B9996,Ritika Mishra,4,8,72.51428571428572,7,76.66666666666667,84.50169491525423,74.0,-35.599999999999994,75.632397094431,75.632397094431,24.367602905569,81.4692816787732,18.5307183212268,high,low,low
26G31A5324,Mahesh Sinha,4,8,72.0,7,36.666666666666664,79.16238532110091,11.0,-7.0,59.42435779816513,59.42435779816513,40.57564220183487,67.3803363914373,32.6196636085627,medium,normal,low
26G31A4959,Priya Menon,4,8,74.94285714285715,7,70.0,48.01739130434783,57.0,9.400000000000006,68.52403726708074,68.52403726708074,31.475962732919257,53.8064596273292,46.1935403726708,high,low,medium
26G31B3055,Harsha Srivastava,4,8,63.51428571428572,7,90.0,54.56666666666666,13.0,6.399999999999999,67.59214285714286,67.59214285714286,32.40785714285714,54.848095238095226,45.151904761904774,high,low,medium
26G31B3328,Ananya Pillai,4,7,78.0,6,80.0,77.38260869565217,36.0,5.0,76.40739130434783,76.40739130434783,23.592608695652174,73.56782608695652,26.432173913043485,high,low,low
26G31A5160,Anjali Srivastava,4,8,59.628571428571426,7,63.33333333333333,60.42886597938144,46.0,1.6000000000000014,60.178615611192924,60.178615611192924,39.821384388807076,59.19639666175748,40.80360333824252,high,low,low
26G31A5687,Vivek Dutta,4,8,82.39999999999999,7,56.666666666666664,75.2,32.0,-9.799999999999997,71.07999999999998,71.07999999999998,28.920000000000016,69.74666666666667,30.25333333333333,high,low,low
26G31A1317,Varun Agarwal,4,8,69.02857142857142,7,50.0,89.10740740740741,43.0,26.799999999999997,65.03039682539682,65.03039682539682,34.96960317460318,78.57804232804232,21.421957671957685,high,low,low
26G31A4507,Ria Iyer,4,8,72.57142857142857,7,43.333333333333336,84.5,37.0,4.0,63.81071428571428,63.81071428571428,36.18928571428572,74.44047619047619,25.55952380952381,high,low,low
26G31A6553,Diya Chatterjee,4,8,81.11428571428571,7,80.0,66.97228915662649,41.0,-4.799999999999997,76.65298623063681,76.65298623063681,23.347013769363187,67.09203098106711,32.90796901893289,high,low,low
26G31B9767,Zara Rao,4,7,78.2,6,96.66666666666667,78.99175257731959,44.0,4.200000000000003,82.14876288659794,82.14876288659794,17.851237113402064,77.18089347079038,22.81910652920962,high,low,low
26G31B6893,Sneha Mishra,4,8,70.85714285714286,7,56.666666666666664,83.0,87.0,-15.0,69.22857142857143,69.22857142857143,30.771428571428572,79.55238095238094,20.447619047619057,high,low,low
26G31A3725,Varun Kapoor,4,8,63.82857142857143,7,86.66666666666667,85.09230769230767,68.0,-6.799999999999997,74.07813186813186,74.07813186813186,25.921868131868138,81.41413919413917,18.585860805860833,high,low,low
26G31B6951,Ria Das,4,8,64.11428571428571,7,36.666666666666664,83.42429906542057,74.0,-4.799999999999997,59.270787716955944,59.270787716955944,40.729212283044056,75.87510458388964,24.124895416110363,medium,normal,low
26G31A7452,Rohan Chatterjee,4,7,67.2,6,60.0,80.05544554455446,32.0,-15.799999999999997,65.20831683168316,65.20831683168316,34.79168316831684,71.95881188118813,28.041188118811874,high,low,low
26G31A9280,Rajesh Das,4,8,71.6,7,66.66666666666666,53.52920353982301,24.0,23.799999999999997,65.02938053097346,65.02938053097346,34.970619469026545,53.69710914454277,46.30289085545723,high,low,medium
26G31B5430,Kavya Bhatnagar,4,8,70.28571428571429,7,46.666666666666664,68.89999999999999,16.0,2.0,60.277857142857144,60.277857142857144,39.722142857142856,61.52523809523809,38.47476190476191,high,low,low
26G31B3858,Pooja Gupta,4,7,70.0,6,73.33333333333333,61.90769230769231,31.0,28.0,67.83615384615385,67.83615384615385,32.16384615384615,60.76871794871794,39.23128205128206,high,low,low
26G31B9868,Anjali Dasgupta,4,8,73.88571428571429,7,60.0,82.43333333333334,65.0,-9.200000000000003,70.55785714285715,70.55785714285715,29.442142857142855,77.59190476190476,22.408095238095243,high,low,low
26G31B4958,Sanjay Bhat,4,8,76.02857142857144,7,76.66666666666667,68.93529411764706,89.0,5.799999999999997,75.80457983193278,75.80457983193278,24.195420168067216,72.42422969187675,27.575770308123253,high,low,low
26G31B6572,Aarav Srivastava,4,8,74.94285714285715,7,40.0,74.86666666666666,60.0,2.4000000000000057,63.70142857142857,63.70142857142857,36.29857142857143,69.90095238095238,30.099047619047624,high,low,low
26G31A6743,Zara Chopra,4,8,78.57142857142857,7,86.66666666666667,53.806741573033705,56.0,-3.0,76.15672552166933,76.15672552166933,23.84327447833067,59.788528624933114,40.211471375066886,high,low,low
26G31A4028,Rajesh Sinha,4,8,66.25714285714285,7,50.0,71.6721649484536,40.0,17.200000000000003,60.87939617083946,60.87939617083946,39.12060382916054,65.7962297496318,34.203770250368194,high,low,low
26G31B3554,Nikhil Kumar,4,7,65.0,6,33.33333333333333,84.3076923076923,52.0,9.0,57.746153846153845,57.746153846153845,42.253846153846155,74.04871794871795,25.95128205128205,medium,normal,low
26G31B8384,Sandeep Joshi,4,8,84.97142857142856,7,40.0,70.94854368932039,69.0,2.200000000000003,68.57799583911235,68.57799583911235,31.422004160887653,69.06112343966713,30.938876560332872,high,low,low
26G31B2761,Varun Chopra,4,7,73.2,6,40.0,71.33508771929824,89.0,-1.7999999999999972,63.75026315789474,63.75026315789474,36.24973684210526,70.15456140350877,29.845438596491235,high,low,low
26G31A7991,Amit Srivastava,4,7,77.63333333333334,6,66.66666666666666,73.19999999999999,86.0,-20.200000000000003,74.09666666666666,74.09666666666666,25.903333333333336,74.26999999999998,25.730000000000018,high,low,low
26G31A1155,Sakshi Kapoor,4,7,78.60000000000001,6,86.66666666666667,74.94690265486726,44.0,5.599999999999994,78.7420353982301,78.7420353982301,21.2579646017699,73.38949852507375,26.610501474926252,high,low,low
26G31A8454,Siddharth Nair,4,7,70.60000000000001,6,80.0,59.95862068965518,31.0,-3.4000000000000057,69.84379310344828,69.84379310344828,30.156206896551723,60.13103448275862,39.86896551724138,high,low,low
26G31B9975,Ritika Bajaj,4,8,67.48571428571428,7,36.666666666666664,74.5505617977528,86.0,14.599999999999994,60.225441412520055,60.225441412520055,39.774558587479945,71.20063135366506,28.79936864633494,high,low,low
26G31B1188,Amit Reddy,4,7,67.39999999999999,6,43.333333333333336,53.35555555555556,46.0,16.400000000000006,57.00333333333333,57.00333333333333,42.99666666666667,53.02222222222223,46.97777777777777,medium,normal,medium
26G31B2894,Zara Rao,4,7,74.43333333333334,6,70.0,76.14444444444446,87.0,2.5999999999999943,73.98833333333333,73.98833333333333,26.01166666666667,76.44444444444446,23.555555555555543,high,low,low
26G31A4590,Ajay Reddy,4,8,68.71428571428571,7,66.66666666666666,76.99230769230769,44.0,5.0,68.105989010989,68.105989010989,31.894010989010994,71.83271062271062,28.16728937728938,high,low,low
26G31B6912,Meera Sharma,4,7,78.8,6,83.33333333333334,84.30434782608695,52.0,-0.20000000000000284,79.64565217391305,79.64565217391305,20.35434782608695,80.4263768115942,19.573623188405804,high,low,low
26G31A5628,Tanvi Dutta,4,7,68.39999999999999,6,40.0,81.05652173913045,59.0,17.400000000000006,61.30847826086956,61.30847826086956,38.69152173913044,73.47956521739131,26.52043478260869,high,low,low
26G31A6061,Rohan Mishra,4,8,76.05714285714285,7,80.0,89.43333333333332,51.0,18.599999999999994,77.99357142857141,77.99357142857141,22.006428571428586,83.3090476190476,16.690952380952396,high,low,low
26G31B8039,Harish Bansal,4,7,76.8,6,66.66666666666666,79.21505376344086,44.0,-0.20000000000000284,72.48225806451613,72.48225806451613,27.51774193548387,74.19720430107527,25.802795698924726,high,low,low
26G31A6397,Sandeep Rao,4,8,83.25714285714285,7,56.666666666666664,65.8842105263158,94.0,10.200000000000003,73.2112030075188,73.2112030075188,26.788796992481196,69.51132832080201,30.488671679197992,high,low,low
